year_month,district_name,market_name,commodity,variety,grade,min_price,max_price,modal_price,price_date,year_month
2020-06,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1200,2020-06-03,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-06-02,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-06-01,2020-06
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1200,2020-05-31,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1200,2020-05-30,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1200,2020-05-29,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1200,2020-05-28,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-05-27,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-05-26,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-05-24,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-05-23,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-05-22,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-05-21,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-05-20,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1200,2020-05-19,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-05-18,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1200,2020-05-17,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-05-16,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-05-15,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-05-14,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-05-13,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1000,1400,1200,2020-05-12,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-05-11,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1850,1950,1925,2020-05-10,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1200,1500,1400,2020-05-09,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1300,1500,1400,2020-05-08,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1300,1500,1400,2020-05-07,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1300,1500,1400,2020-05-06,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1200,1500,1400,2020-05-05,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1200,1400,1400,2020-05-04,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1300,1500,1400,2020-05-03,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1200,1400,1400,2020-05-02,2020-05
2020-05,Agra,Samsabad,Potato,Local,FAQ,1200,1400,1400,2020-05-01,2020-05
2020-04,Agra,Samsabad,Potato,Local,FAQ,1200,1400,1400,2020-04-30,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1200,1500,1400,2020-04-29,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1000,1400,1400,2020-04-28,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1300,1500,1400,2020-04-27,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1300,1500,1400,2020-04-26,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1200,1500,1400,2020-04-25,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-04-24,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-04-23,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-04-22,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-04-21,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-04-20,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-04-19,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-04-18,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-04-17,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-04-16,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-04-15,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-04-14,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-04-13,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-04-12,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-04-11,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-04-10,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-04-09,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-04-08,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-04-07,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-04-06,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-04-05,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-04-04,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-04-03,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-04-02,2020-04
2020-04,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-04-01,2020-04
2020-03,Agra,Samsabad,Potato,Local,FAQ,1150,1250,1200,2020-03-31,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-30,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1200,1000,2020-03-29,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1200,1000,2020-03-28,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,800,1200,1000,2020-03-26,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,800,1200,1000,2020-03-25,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-20,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-19,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1000,1000,2020-03-18,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-17,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-16,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-15,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-14,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-13,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-12,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-11,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-09,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-08,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-07,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-05,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-04,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-03,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-02,2020-03
2020-03,Agra,Samsabad,Potato,Local,FAQ,900,1100,1000,2020-03-01,2020-03
2020-02,Agra,Samsabad,Potato,Local,FAQ,800,1000,900,2020-02-29,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,800,1000,900,2020-02-28,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,800,1000,900,2020-02-27,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,800,1000,900,2020-02-26,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,800,1000,900,2020-02-25,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,800,1000,900,2020-02-24,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,800,1000,900,2020-02-23,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,800,1000,900,2020-02-22,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,800,1000,900,2020-02-20,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,800,1000,900,2020-02-19,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,850,1000,900,2020-02-18,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,750,900,800,2020-02-17,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,750,900,800,2020-02-16,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,750,900,800,2020-02-15,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,750,900,800,2020-02-12,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,750,900,800,2020-02-11,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,700,900,800,2020-02-10,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,700,900,800,2020-02-09,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,700,900,800,2020-02-08,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,700,900,800,2020-02-07,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,700,900,800,2020-02-06,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,700,900,800,2020-02-05,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,700,900,800,2020-02-04,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,700,900,800,2020-02-03,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,700,850,800,2020-02-02,2020-02
2020-02,Agra,Samsabad,Potato,Local,FAQ,700,850,800,2020-02-01,2020-02
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-30,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-29,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-28,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-27,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-26,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-25,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-23,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-22,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-21,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-20,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-19,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-18,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-16,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-15,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-14,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-13,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-12,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-11,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-09,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-08,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1100,2020-01-07,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-06,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1100,2020-01-05,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-01-04,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-01-02,2020-01
2020-01,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-01-01,2020-01
